date,year,n1,n2,n3,n4,n5,n6,div1_prize,div1_winners,url
7/8/2004,2004,8,16,27,39,40,48,0,0,https://lottery.hk/en/mark-six/results/2004-08-07
10/8/2004,2004,16,17,27,44,45,47,"18,981,520",1,https://lottery.hk/en/mark-six/results/2004-08-10
12/8/2004,2004,19,21,22,34,48,49,0,0,https://lottery.hk/en/mark-six/results/2004-08-12
14/8/2004,2004,1,5,16,22,30,34,0,0,https://lottery.hk/en/mark-six/results/2004-08-14
17/8/2004,2004,27,29,30,39,40,42,"18,575,390",1,https://lottery.hk/en/mark-six/results/2004-08-17
19/8/2004,2004,12,19,24,27,36,44,0,0,https://lottery.hk/en/mark-six/results/2004-08-19
21/8/2004,2004,14,23,26,28,36,37,0,0,https://lottery.hk/en/mark-six/results/2004-08-21
24/8/2004,2004,10,14,17,30,36,45,0,0,https://lottery.hk/en/mark-six/results/2004-08-24
26/8/2004,2004,2,9,19,30,36,37,"23,142,240",1,https://lottery.hk/en/mark-six/results/2004-08-26
28/8/2004,2004,1,30,33,42,44,48,0,0,https://lottery.hk/en/mark-six/results/2004-08-28
31/8/2004,2004,5,16,17,18,23,27,0,0,https://lottery.hk/en/mark-six/results/2004-08-31
2/9/2004,2004,1,5,11,22,32,45,0,0,https://lottery.hk/en/mark-six/results/2004-09-02
4/9/2004,2004,15,17,18,21,28,37,0,0,https://lottery.hk/en/mark-six/results/2004-09-04
7/9/2004,2004,3,4,16,19,32,45,0,0,https://lottery.hk/en/mark-six/results/2004-09-07
10/9/2004,2004,20,23,27,38,40,47,0,0,https://lottery.hk/en/mark-six/results/2004-09-10
14/9/2004,2004,3,7,10,21,30,36,"10,249,145",7,https://lottery.hk/en/mark-six/results/2004-09-14
16/9/2004,2004,11,12,18,20,27,42,0,0,https://lottery.hk/en/mark-six/results/2004-09-16
18/9/2004,2004,7,20,24,30,38,41,"10,161,015",1,https://lottery.hk/en/mark-six/results/2004-09-18
21/9/2004,2004,1,3,30,33,35,42,0,0,https://lottery.hk/en/mark-six/results/2004-09-21
24/9/2004,2004,11,14,17,30,42,46,"44,488,370",1,https://lottery.hk/en/mark-six/results/2004-09-24
26/9/2004,2004,7,15,17,28,40,41,0,0,https://lottery.hk/en/mark-six/results/2004-09-26
28/9/2004,2004,22,28,31,36,39,49,"10,351,655",1,https://lottery.hk/en/mark-six/results/2004-09-28
30/9/2004,2004,12,13,14,20,23,28,0,0,https://lottery.hk/en/mark-six/results/2004-09-30
2/10/2004,2004,3,13,15,39,43,44,0,0,https://lottery.hk/en/mark-six/results/2004-10-02
5/10/2004,2004,4,12,14,22,46,48,"16,608,270",1,https://lottery.hk/en/mark-six/results/2004-10-05
7/10/2004,2004,18,19,33,43,45,48,0,0,https://lottery.hk/en/mark-six/results/2004-10-07
10/10/2004,2004,4,16,24,26,32,39,0,0,https://lottery.hk/en/mark-six/results/2004-10-10
12/10/2004,2004,4,6,20,35,37,39,0,0,https://lottery.hk/en/mark-six/results/2004-10-12
14/10/2004,2004,7,17,27,29,30,34,"3,078,825",7,https://lottery.hk/en/mark-six/results/2004-10-14
16/10/2004,2004,7,12,20,33,43,44,"5,000,000",1,https://lottery.hk/en/mark-six/results/2004-10-16
19/10/2004,2004,5,17,21,27,31,41,"5,000,000",1,https://lottery.hk/en/mark-six/results/2004-10-19
21/10/2004,2004,12,27,30,31,34,48,0,0,https://lottery.hk/en/mark-six/results/2004-10-21
24/10/2004,2004,11,15,24,25,26,33,0,0,https://lottery.hk/en/mark-six/results/2004-10-24
26/10/2004,2004,6,24,30,43,44,45,0,0,https://lottery.hk/en/mark-six/results/2004-10-26
28/10/2004,2004,1,12,26,27,36,49,"11,156,610",2,https://lottery.hk/en/mark-six/results/2004-10-28
31/10/2004,2004,14,21,23,30,33,37,"13,871,915",2,https://lottery.hk/en/mark-six/results/2004-10-31
4/11/2004,2004,7,18,19,25,42,45,0,0,https://lottery.hk/en/mark-six/results/2004-11-04
7/11/2004,2004,2,13,17,33,38,42,0,0,https://lottery.hk/en/mark-six/results/2004-11-07
9/11/2004,2004,2,5,12,21,30,31,0,0,https://lottery.hk/en/mark-six/results/2004-11-09
11/11/2004,2004,7,9,12,13,16,33,0,0,https://lottery.hk/en/mark-six/results/2004-11-11
13/11/2004,2004,7,9,22,38,39,49,0,0,https://lottery.hk/en/mark-six/results/2004-11-13
16/11/2004,2004,7,15,23,30,34,41,0,0,https://lottery.hk/en/mark-six/results/2004-11-16
18/11/2004,2004,3,11,12,13,26,28,"23,367,270",2,https://lottery.hk/en/mark-six/results/2004-11-18
20/11/2004,2004,6,26,30,34,40,43,"5,000,000",1,https://lottery.hk/en/mark-six/results/2004-11-20
23/11/2004,2004,10,15,16,21,25,38,0,0,https://lottery.hk/en/mark-six/results/2004-11-23
25/11/2004,2004,17,19,21,35,40,49,0,0,https://lottery.hk/en/mark-six/results/2004-11-25
27/11/2004,2004,9,21,28,30,34,44,0,0,https://lottery.hk/en/mark-six/results/2004-11-27
30/11/2004,2004,8,21,29,31,38,42,"24,068,470",1,https://lottery.hk/en/mark-six/results/2004-11-30
2/12/2004,2004,3,9,10,27,31,36,0,0,https://lottery.hk/en/mark-six/results/2004-12-02
5/12/2004,2004,6,10,13,24,31,46,0,0,https://lottery.hk/en/mark-six/results/2004-12-05
7/12/2004,2004,16,25,26,42,44,48,"16,971,795",1,https://lottery.hk/en/mark-six/results/2004-12-07
9/12/2004,2004,4,28,36,43,46,49,0,0,https://lottery.hk/en/mark-six/results/2004-12-09
11/12/2004,2004,3,9,31,36,37,45,0,0,https://lottery.hk/en/mark-six/results/2004-12-11
14/12/2004,2004,3,19,22,25,31,48,0,0,https://lottery.hk/en/mark-six/results/2004-12-14
17/12/2004,2004,6,11,14,26,46,47,"42,444,960",1,https://lottery.hk/en/mark-six/results/2004-12-17
19/12/2004,2004,1,24,25,32,34,39,0,0,https://lottery.hk/en/mark-six/results/2004-12-19
21/12/2004,2004,2,20,36,45,48,49,0,0,https://lottery.hk/en/mark-six/results/2004-12-21
23/12/2004,2004,1,10,12,16,43,45,0,0,https://lottery.hk/en/mark-six/results/2004-12-23
25/12/2004,2004,2,15,28,30,37,41,0,0,https://lottery.hk/en/mark-six/results/2004-12-25
28/12/2004,2004,5,9,35,38,43,48,"33,486,340",1,https://lottery.hk/en/mark-six/results/2004-12-28
30/12/2004,2004,17,20,28,34,38,47,0,0,https://lottery.hk/en/mark-six/results/2004-12-30
2/1/2005,2005,11,18,32,36,39,43,"9,823,555",1,https://lottery.hk/en/mark-six/results/2005-01-02
4/1/2005,2005,4,5,6,8,20,38,"2,500,000",2,https://lottery.hk/en/mark-six/results/2005-01-04
6/1/2005,2005,3,6,10,14,40,42,0,0,https://lottery.hk/en/mark-six/results/2005-01-06
9/1/2005,2005,10,30,38,42,45,49,0,0,https://lottery.hk/en/mark-six/results/2005-01-09
11/1/2005,2005,5,6,11,25,35,40,0,0,https://lottery.hk/en/mark-six/results/2005-01-11
13/1/2005,2005,16,24,27,30,42,46,0,0,https://lottery.hk/en/mark-six/results/2005-01-13
15/1/2005,2005,9,10,14,16,25,49,"31,151,470",1,https://lottery.hk/en/mark-six/results/2005-01-15
18/1/2005,2005,5,13,18,20,21,26,"7,493,755",1,https://lottery.hk/en/mark-six/results/2005-01-18
20/1/2005,2005,9,13,21,28,33,46,0,0,https://lottery.hk/en/mark-six/results/2005-01-20
22/1/2005,2005,5,7,13,19,35,46,0,0,https://lottery.hk/en/mark-six/results/2005-01-22
25/1/2005,2005,15,20,31,34,37,48,0,0,https://lottery.hk/en/mark-six/results/2005-01-25
27/1/2005,2005,3,6,7,15,26,35,"23,949,030",1,https://lottery.hk/en/mark-six/results/2005-01-27
29/1/2005,2005,2,9,18,19,28,33,"2,500,000",2,https://lottery.hk/en/mark-six/results/2005-01-29
1/2/2005,2005,9,18,23,33,44,49,0,0,https://lottery.hk/en/mark-six/results/2005-02-01
4/2/2005,2005,2,19,20,33,37,48,0,0,https://lottery.hk/en/mark-six/results/2005-02-04
7/2/2005,2005,9,21,36,38,43,49,"35,971,345",2,https://lottery.hk/en/mark-six/results/2005-02-07
10/2/2005,2005,2,8,20,21,40,41,0,0,https://lottery.hk/en/mark-six/results/2005-02-10
12/2/2005,2005,11,13,16,19,25,32,"5,104,950",2,https://lottery.hk/en/mark-six/results/2005-02-12
15/2/2005,2005,5,8,27,28,33,46,0,0,https://lottery.hk/en/mark-six/results/2005-02-15
17/2/2005,2005,8,13,16,42,45,47,0,0,https://lottery.hk/en/mark-six/results/2005-02-17
19/2/2005,2005,2,18,28,42,45,49,"10,158,305",2,https://lottery.hk/en/mark-six/results/2005-02-19
22/2/2005,2005,2,16,20,32,35,41,0,0,https://lottery.hk/en/mark-six/results/2005-02-22
24/2/2005,2005,6,22,25,39,41,49,0,0,https://lottery.hk/en/mark-six/results/2005-02-24
26/2/2005,2005,1,16,36,41,42,44,"17,777,355",1,https://lottery.hk/en/mark-six/results/2005-02-26
1/3/2005,2005,3,7,12,25,33,35,0,0,https://lottery.hk/en/mark-six/results/2005-03-01
3/3/2005,2005,2,5,25,31,40,43,0,0,https://lottery.hk/en/mark-six/results/2005-03-03
6/3/2005,2005,2,10,16,35,37,45,0,0,https://lottery.hk/en/mark-six/results/2005-03-06
8/3/2005,2005,4,8,17,39,47,48,0,0,https://lottery.hk/en/mark-six/results/2005-03-08
10/3/2005,2005,3,7,8,24,42,49,"35,478,405",1,https://lottery.hk/en/mark-six/results/2005-03-10
12/3/2005,2005,3,6,8,11,28,31,"1,666,665",3,https://lottery.hk/en/mark-six/results/2005-03-12
15/3/2005,2005,2,6,27,44,45,49,"5,006,035",1,https://lottery.hk/en/mark-six/results/2005-03-15
18/3/2005,2005,2,22,25,30,44,48,"8,231,790",4,https://lottery.hk/en/mark-six/results/2005-03-18
20/3/2005,2005,1,9,21,35,36,47,0,0,https://lottery.hk/en/mark-six/results/2005-03-20
22/3/2005,2005,2,9,10,13,15,24,"9,303,425",1,https://lottery.hk/en/mark-six/results/2005-03-22
24/3/2005,2005,2,10,13,22,24,25,"2,500,000",2,https://lottery.hk/en/mark-six/results/2005-03-24
27/3/2005,2005,2,5,10,14,29,37,0,0,https://lottery.hk/en/mark-six/results/2005-03-27
29/3/2005,2005,6,9,13,21,46,47,0,0,https://lottery.hk/en/mark-six/results/2005-03-29
31/3/2005,2005,2,12,14,38,39,43,0,0,https://lottery.hk/en/mark-six/results/2005-03-31
2/4/2005,2005,11,12,17,22,31,43,0,0,https://lottery.hk/en/mark-six/results/2005-04-02
5/4/2005,2005,10,15,25,29,34,37,"17,206,260",2,https://lottery.hk/en/mark-six/results/2005-04-05
7/4/2005,2005,1,5,24,25,35,49,"2,500,000",2,https://lottery.hk/en/mark-six/results/2005-04-07
10/4/2005,2005,3,5,14,40,46,49,"2,500,000",2,https://lottery.hk/en/mark-six/results/2005-04-10
12/4/2005,2005,9,10,22,23,28,36,"2,500,000",2,https://lottery.hk/en/mark-six/results/2005-04-12
14/4/2005,2005,12,17,33,43,45,47,0,0,https://lottery.hk/en/mark-six/results/2005-04-14
17/4/2005,2005,11,15,19,29,42,49,"30,196,300",1,https://lottery.hk/en/mark-six/results/2005-04-17
19/4/2005,2005,4,9,22,30,33,35,0,0,https://lottery.hk/en/mark-six/results/2005-04-19
21/4/2005,2005,2,3,13,14,17,38,0,0,https://lottery.hk/en/mark-six/results/2005-04-21
23/4/2005,2005,3,9,27,31,38,45,"14,571,150",1,https://lottery.hk/en/mark-six/results/2005-04-23
26/4/2005,2005,12,13,30,36,39,47,0,0,https://lottery.hk/en/mark-six/results/2005-04-26
28/4/2005,2005,2,8,22,36,38,40,"3,442,325",3,https://lottery.hk/en/mark-six/results/2005-04-28
30/4/2005,2005,13,16,21,30,36,37,0,0,https://lottery.hk/en/mark-six/results/2005-04-30
3/5/2005,2005,2,8,16,25,33,37,"5,231,640",2,https://lottery.hk/en/mark-six/results/2005-05-03
5/5/2005,2005,9,20,21,22,30,48,0,0,https://lottery.hk/en/mark-six/results/2005-05-05
8/5/2005,2005,7,9,10,21,39,49,"10,132,970",1,https://lottery.hk/en/mark-six/results/2005-05-08
10/5/2005,2005,4,11,14,20,36,41,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-05-10
12/5/2005,2005,2,14,16,23,35,38,0,0,https://lottery.hk/en/mark-six/results/2005-05-12
15/5/2005,2005,7,12,18,33,44,45,"9,256,990",1,https://lottery.hk/en/mark-six/results/2005-05-15
17/5/2005,2005,3,14,17,32,39,42,0,0,https://lottery.hk/en/mark-six/results/2005-05-17
19/5/2005,2005,16,18,23,31,34,47,0,0,https://lottery.hk/en/mark-six/results/2005-05-19
22/5/2005,2005,5,6,10,16,20,21,0,0,https://lottery.hk/en/mark-six/results/2005-05-22
24/5/2005,2005,1,11,18,22,23,42,"18,737,235",1,https://lottery.hk/en/mark-six/results/2005-05-24
26/5/2005,2005,12,33,39,43,45,49,0,0,https://lottery.hk/en/mark-six/results/2005-05-26
28/5/2005,2005,17,22,23,26,28,46,0,0,https://lottery.hk/en/mark-six/results/2005-05-28
31/5/2005,2005,11,16,17,19,24,43,0,0,https://lottery.hk/en/mark-six/results/2005-05-31
2/6/2005,2005,4,17,20,33,39,43,0,0,https://lottery.hk/en/mark-six/results/2005-06-02
4/6/2005,2005,4,20,32,39,40,42,"17,013,620",2,https://lottery.hk/en/mark-six/results/2005-06-04
7/6/2005,2005,10,11,18,26,41,48,0,0,https://lottery.hk/en/mark-six/results/2005-06-07
9/6/2005,2005,3,13,27,29,36,37,"22,520,385",2,https://lottery.hk/en/mark-six/results/2005-06-09
11/6/2005,2005,11,18,22,29,40,48,0,0,https://lottery.hk/en/mark-six/results/2005-06-11
14/6/2005,2005,2,5,7,18,22,48,0,0,https://lottery.hk/en/mark-six/results/2005-06-14
16/6/2005,2005,5,7,15,35,36,44,0,0,https://lottery.hk/en/mark-six/results/2005-06-16
19/6/2005,2005,6,15,18,25,26,47,"12,530,165",2,https://lottery.hk/en/mark-six/results/2005-06-19
21/6/2005,2005,11,22,29,31,32,42,0,0,https://lottery.hk/en/mark-six/results/2005-06-21
23/6/2005,2005,2,21,29,38,44,48,0,0,https://lottery.hk/en/mark-six/results/2005-06-23
25/6/2005,2005,15,25,33,38,40,49,0,0,https://lottery.hk/en/mark-six/results/2005-06-25
28/6/2005,2005,1,23,25,30,32,46,0,0,https://lottery.hk/en/mark-six/results/2005-06-28
30/6/2005,2005,4,16,22,27,32,36,0,0,https://lottery.hk/en/mark-six/results/2005-06-30
2/7/2005,2005,2,4,23,32,43,45,"44,982,630",1,https://lottery.hk/en/mark-six/results/2005-07-02
5/7/2005,2005,6,9,13,21,41,43,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-07-05
7/7/2005,2005,4,22,24,30,31,34,0,0,https://lottery.hk/en/mark-six/results/2005-07-07
9/7/2005,2005,6,10,16,21,23,39,0,0,https://lottery.hk/en/mark-six/results/2005-07-09
12/7/2005,2005,6,7,18,22,30,34,0,0,https://lottery.hk/en/mark-six/results/2005-07-12
14/7/2005,2005,10,17,18,34,48,49,0,0,https://lottery.hk/en/mark-six/results/2005-07-14
16/7/2005,2005,5,6,17,35,39,49,"16,191,880",2,https://lottery.hk/en/mark-six/results/2005-07-16
19/7/2005,2005,5,14,26,30,31,42,0,0,https://lottery.hk/en/mark-six/results/2005-07-19
21/7/2005,2005,8,13,15,28,29,48,"9,100,295",1,https://lottery.hk/en/mark-six/results/2005-07-21
23/7/2005,2005,7,8,15,22,35,49,0,0,https://lottery.hk/en/mark-six/results/2005-07-23
26/7/2005,2005,6,12,14,25,27,30,0,0,https://lottery.hk/en/mark-six/results/2005-07-26
29/7/2005,2005,25,35,39,42,43,49,"32,239,335",2,https://lottery.hk/en/mark-six/results/2005-07-29
31/7/2005,2005,5,13,14,33,45,46,0,0,https://lottery.hk/en/mark-six/results/2005-07-31
2/8/2005,2005,21,25,33,36,42,48,0,0,https://lottery.hk/en/mark-six/results/2005-08-02
4/8/2005,2005,1,7,19,27,38,47,"8,607,335",2,https://lottery.hk/en/mark-six/results/2005-08-04
6/8/2005,2005,5,21,33,34,44,45,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-08-06
9/8/2005,2005,9,13,22,35,38,39,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-08-09
11/8/2005,2005,9,11,23,29,33,38,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-08-11
13/8/2005,2005,9,13,32,38,48,49,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-08-13
16/8/2005,2005,1,11,21,27,37,48,"5,897,575",1,https://lottery.hk/en/mark-six/results/2005-08-16
18/8/2005,2005,2,19,24,39,41,49,0,0,https://lottery.hk/en/mark-six/results/2005-08-18
20/8/2005,2005,3,8,13,17,22,29,"9,096,335",1,https://lottery.hk/en/mark-six/results/2005-08-20
23/8/2005,2005,1,3,14,26,36,47,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-08-23
25/8/2005,2005,5,13,20,25,29,39,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-08-25
27/8/2005,2005,1,3,20,23,33,37,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-08-27
30/8/2005,2005,4,9,17,26,40,46,0,0,https://lottery.hk/en/mark-six/results/2005-08-30
1/9/2005,2005,4,14,19,21,24,48,0,0,https://lottery.hk/en/mark-six/results/2005-09-01
3/9/2005,2005,7,11,18,34,35,48,0,0,https://lottery.hk/en/mark-six/results/2005-09-03
6/9/2005,2005,9,15,20,23,39,41,"11,859,680",2,https://lottery.hk/en/mark-six/results/2005-09-06
8/9/2005,2005,8,10,13,14,31,48,0,0,https://lottery.hk/en/mark-six/results/2005-09-08
10/9/2005,2005,1,4,19,33,34,40,0,0,https://lottery.hk/en/mark-six/results/2005-09-10
13/9/2005,2005,16,26,29,39,41,46,0,0,https://lottery.hk/en/mark-six/results/2005-09-13
16/9/2005,2005,22,24,28,33,34,42,"14,517,415",3,https://lottery.hk/en/mark-six/results/2005-09-16
18/9/2005,2005,3,5,8,14,27,35,0,0,https://lottery.hk/en/mark-six/results/2005-09-18
20/9/2005,2005,4,5,21,26,37,47,0,0,https://lottery.hk/en/mark-six/results/2005-09-20
22/9/2005,2005,2,4,12,13,19,42,0,0,https://lottery.hk/en/mark-six/results/2005-09-22
25/9/2005,2005,1,6,14,19,26,30,0,0,https://lottery.hk/en/mark-six/results/2005-09-25
27/9/2005,2005,1,17,20,28,35,43,0,0,https://lottery.hk/en/mark-six/results/2005-09-27
30/9/2005,2005,11,14,20,24,25,35,"45,986,230",1,https://lottery.hk/en/mark-six/results/2005-09-30
4/10/2005,2005,2,9,16,25,36,38,0,0,https://lottery.hk/en/mark-six/results/2005-10-04
6/10/2005,2005,23,26,27,29,30,45,0,0,https://lottery.hk/en/mark-six/results/2005-10-06
8/10/2005,2005,9,11,15,25,44,48,0,0,https://lottery.hk/en/mark-six/results/2005-10-08
11/10/2005,2005,8,9,16,24,29,48,0,0,https://lottery.hk/en/mark-six/results/2005-10-11
13/10/2005,2005,24,34,35,38,41,47,0,0,https://lottery.hk/en/mark-six/results/2005-10-13
15/10/2005,2005,3,14,17,41,46,47,"15,563,580",3,https://lottery.hk/en/mark-six/results/2005-10-15
18/10/2005,2005,14,15,18,20,38,42,0,0,https://lottery.hk/en/mark-six/results/2005-10-18
20/10/2005,2005,6,10,22,30,43,44,"9,920,930",1,https://lottery.hk/en/mark-six/results/2005-10-20
23/10/2005,2005,9,25,30,31,35,37,0,0,https://lottery.hk/en/mark-six/results/2005-10-23
25/10/2005,2005,3,12,26,30,39,41,0,0,https://lottery.hk/en/mark-six/results/2005-10-25
27/10/2005,2005,2,5,13,19,40,49,"8,314,165",2,https://lottery.hk/en/mark-six/results/2005-10-27
29/10/2005,2005,8,10,11,24,31,37,0,0,https://lottery.hk/en/mark-six/results/2005-10-29
31/10/2005,2005,2,18,30,34,37,41,0,0,https://lottery.hk/en/mark-six/results/2005-10-31
3/11/2005,2005,1,3,10,31,34,35,"16,231,640",1,https://lottery.hk/en/mark-six/results/2005-11-03
6/11/2005,2005,3,11,13,20,38,49,0,0,https://lottery.hk/en/mark-six/results/2005-11-06
8/11/2005,2005,3,10,13,35,48,49,0,0,https://lottery.hk/en/mark-six/results/2005-11-08
10/11/2005,2005,7,8,12,37,41,48,"15,237,675",1,https://lottery.hk/en/mark-six/results/2005-11-10
12/11/2005,2005,1,13,21,22,24,40,0,0,https://lottery.hk/en/mark-six/results/2005-11-12
15/11/2005,2005,23,24,26,30,47,49,"16,081,175",2,https://lottery.hk/en/mark-six/results/2005-11-15
17/11/2005,2005,4,9,10,14,15,49,0,0,https://lottery.hk/en/mark-six/results/2005-11-17
19/11/2005,2005,2,3,15,30,32,46,0,0,https://lottery.hk/en/mark-six/results/2005-11-19
22/11/2005,2005,12,23,25,31,44,45,"15,349,620",1,https://lottery.hk/en/mark-six/results/2005-11-22
24/11/2005,2005,1,4,5,8,13,43,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-11-24
26/11/2005,2005,3,16,25,37,38,45,0,0,https://lottery.hk/en/mark-six/results/2005-11-26
29/11/2005,2005,13,18,24,26,44,45,0,0,https://lottery.hk/en/mark-six/results/2005-11-29
1/12/2005,2005,10,32,33,38,41,47,"16,340,145",1,https://lottery.hk/en/mark-six/results/2005-12-01
4/12/2005,2005,9,10,27,32,37,45,0,0,https://lottery.hk/en/mark-six/results/2005-12-04
6/12/2005,2005,1,2,3,7,14,15,"2,848,825",3,https://lottery.hk/en/mark-six/results/2005-12-06
8/12/2005,2005,3,9,16,31,36,42,0,0,https://lottery.hk/en/mark-six/results/2005-12-08
10/12/2005,2005,2,9,22,32,35,41,"9,261,250",1,https://lottery.hk/en/mark-six/results/2005-12-10
13/12/2005,2005,1,6,14,22,33,47,"5,000,000",1,https://lottery.hk/en/mark-six/results/2005-12-13
15/12/2005,2005,12,14,19,27,34,43,0,0,https://lottery.hk/en/mark-six/results/2005-12-15
18/12/2005,2005,1,4,15,22,40,44,"10,794,010",1,https://lottery.hk/en/mark-six/results/2005-12-18
20/12/2005,2005,9,16,19,20,30,43,"20,583,455",2,https://lottery.hk/en/mark-six/results/2005-12-20
22/12/2005,2005,8,18,19,23,24,42,0,0,https://lottery.hk/en/mark-six/results/2005-12-22
24/12/2005,2005,6,10,19,20,22,36,0,0,https://lottery.hk/en/mark-six/results/2005-12-24
27/12/2005,2005,4,9,17,18,31,43,0,0,https://lottery.hk/en/mark-six/results/2005-12-27
29/12/2005,2005,9,11,21,22,24,41,0,0,https://lottery.hk/en/mark-six/results/2005-12-29
31/12/2005,2005,2,7,11,31,40,43,0,0,https://lottery.hk/en/mark-six/results/2005-12-31
3/1/2006,2006,17,23,24,25,26,38,0,0,https://lottery.hk/en/mark-six/results/2006-01-03
5/1/2006,2006,5,10,22,38,44,46,"55,906,115",1,https://lottery.hk/en/mark-six/results/2006-01-05
8/1/2006,2006,1,10,26,28,38,42,0,0,https://lottery.hk/en/mark-six/results/2006-01-08
10/1/2006,2006,5,21,25,36,38,39,0,0,https://lottery.hk/en/mark-six/results/2006-01-10
12/1/2006,2006,15,24,25,27,36,37,"16,496,045",1,https://lottery.hk/en/mark-six/results/2006-01-12
14/1/2006,2006,1,12,19,29,32,34,0,0,https://lottery.hk/en/mark-six/results/2006-01-14
17/1/2006,2006,11,13,25,29,38,47,0,0,https://lottery.hk/en/mark-six/results/2006-01-17
19/1/2006,2006,24,26,28,31,44,47,0,0,https://lottery.hk/en/mark-six/results/2006-01-19
21/1/2006,2006,1,7,20,34,40,45,"25,763,330",1,https://lottery.hk/en/mark-six/results/2006-01-21
24/1/2006,2006,6,14,28,31,33,35,"56,990,395",1,https://lottery.hk/en/mark-six/results/2006-01-24
26/1/2006,2006,18,22,23,27,28,43,0,0,https://lottery.hk/en/mark-six/results/2006-01-26
28/1/2006,2006,16,22,27,30,39,41,0,0,https://lottery.hk/en/mark-six/results/2006-01-28
30/1/2006,2006,9,21,22,33,35,48,0,0,https://lottery.hk/en/mark-six/results/2006-01-30
2/2/2006,2006,3,4,5,20,23,37,"24,043,420",1,https://lottery.hk/en/mark-six/results/2006-02-02
4/2/2006,2006,19,34,39,40,41,45,"5,000,000",1,https://lottery.hk/en/mark-six/results/2006-02-04
7/2/2006,2006,5,12,15,24,40,41,0,0,https://lottery.hk/en/mark-six/results/2006-02-07
9/2/2006,2006,3,6,13,29,39,49,"8,880,525",1,https://lottery.hk/en/mark-six/results/2006-02-09
12/2/2006,2006,12,15,26,30,41,45,0,0,https://lottery.hk/en/mark-six/results/2006-02-12
14/2/2006,2006,7,22,32,34,42,43,0,0,https://lottery.hk/en/mark-six/results/2006-02-14
16/2/2006,2006,3,12,16,22,29,34,0,0,https://lottery.hk/en/mark-six/results/2006-02-16
